"date","return","loss","rv21_lag","log_vol","z_vol","t_scaled"
2008-11-26,0.0379131366757051,-0.0379131366757051,0.0491596297378197,-3.01268252609013,3.47671565697901,-0.0931665472720536
2008-11-28,0.0125096308583563,-0.0125096308583563,0.0432696746559364,-3.14030324370274,3.22016796022202,-0.0927533918517784
2008-12-01,-0.0927494720951625,0.0927494720951625,0.0433756749499902,-3.13785648002949,3.2250865314119,-0.0923402364315033
2008-12-02,0.0377633813285732,-0.0377633813285732,0.0468591112250995,-3.06060981268288,3.38037052417304,-0.0919270810112281
2008-12-03,0.0237566158100897,-0.0237566158100897,0.0478287937332982,-3.04012744148464,3.42154491382802,-0.0915139255909529
2008-12-04,-0.0234048031382068,0.0234048031382068,0.0482389124221167,-3.03158927196419,3.43870864528142,-0.0911007701706777
2008-12-05,0.0303659418921303,-0.0303659418921303,0.0475615644439227,-3.04573031358948,3.4102818214351,-0.0906876147504025
2008-12-08,0.0343186755673974,-0.0343186755673974,0.0475411547856922,-3.0461595265228,3.40941900236056,-0.0902744593301274
2008-12-09,-0.0166207226381729,0.0166207226381729,0.0466450518196082,-3.06518842763386,3.37116642986934,-0.0898613039098522
2008-12-10,0.00679239108268881,-0.00679239108268881,0.0461674199875755,-3.07548092473557,3.35047608683791,-0.089448148489577
2008-12-11,-0.0243761874465394,0.0243761874465394,0.046136885004721,-3.07614254033348,3.34914608367733,-0.0890349930693018
2008-12-12,0.0118688769905644,-0.0118688769905644,0.045934137111569,-3.0805467104233,3.34029266462588,-0.0886218376490266
2008-12-15,-0.014031671705264,0.014031671705264,0.0448734036976884,-3.10391000500276,3.2933269405245,-0.0882086822287514
2008-12-16,0.0459917722578762,-0.0459917722578762,0.0428982955690411,-3.14892318416282,3.20283984992313,-0.0877955268084763
2008-12-17,-0.0097341968166349,0.0097341968166349,0.0425462224334564,-3.15716420737612,3.18627345252431,-0.0873823713882011
2008-12-18,-0.0188602740718329,0.0188602740718329,0.0424845477619467,-3.1586148512356,3.18335731674381,-0.0869692159679259
2008-12-19,-0.00431068460919093,0.00431068460919093,0.0425809819491744,-3.15634755850572,3.18791510907256,-0.0865560605476507
2008-12-22,-0.0128959929575165,0.0128959929575165,0.0397274693935849,-3.22571240628657,3.04847542978715,-0.0861429051273755
2008-12-23,-0.0103914419917741,0.0103914419917741,0.0353933169899501,-3.34123226225928,2.8162533146486,-0.0857297497071003
2008-12-24,0.00578625538441191,-0.00578625538441191,0.0339993887361017,-3.38141273287754,2.73548110630688,-0.0853165942868252
2008-12-26,0.00575320716367322,-0.00575320716367322,0.030822436933083,-3.47951238235609,2.53827770863608,-0.08490343886655
2008-12-29,-0.00287240598867111,0.00287240598867111,0.0308083823180537,-3.47996847284601,2.5373608593432,-0.0844902834462748
2008-12-30,0.0234260621142921,-0.0234260621142921,0.0296425332762326,-3.51854501404745,2.45981292685058,-0.0840771280259996
2008-12-31,0.014173232969636,-0.014173232969636,0.029980126708118,-3.50722055989507,2.48257774657713,-0.0836639726057244
2009-01-02,0.0296974563619123,-0.0296974563619123,0.0213016780804754,-3.84896942624907,1.79558204421344,-0.0832508171854492
2009-01-05,-0.00118437939199811,0.00118437939199811,0.0207445594678143,-3.87547126100657,1.74230711523593,-0.0828376617651741
2009-01-06,0.00665481547707802,-0.00665481547707802,0.0202958702864029,-3.89733784779728,1.69835012626083,-0.0824245063448989
2009-01-07,-0.030414209602581,0.030414209602581,0.0193558525028457,-3.94476045030919,1.60301952730915,-0.0820113509246237
2009-01-08,0.00407285973171589,-0.00407285973171589,0.0198698976141981,-3.91854937521487,1.6557099608905,-0.0815981955043485
2009-01-09,-0.0216521186179612,0.0216521186179612,0.0184434157711121,-3.99304784096283,1.50595050053718,-0.0811850400840733
2009-01-12,-0.0243131871156779,0.0243131871156779,0.0187064653965122,-3.97888607174799,1.53441899171978,-0.0807718846637982
2009-01-13,0.00183802852799086,-0.00183802852799086,0.0193751208710461,-3.94376546525658,1.60501968158135,-0.080358729243523
2009-01-14,-0.0319597047844367,0.0319597047844367,0.0186457761115724,-3.98213564049645,1.52788659327017,-0.0799455738232478
2009-01-15,0.000354870998572565,-0.000354870998572565,0.01966792163404,-3.92876631388008,1.63517150811026,-0.0795324184029726
2009-01-16,0.00778979517522327,-0.00778979517522327,0.0194831878401574,-3.9382033473311,1.61620084847624,-0.0791192629826974
2009-01-20,-0.0542304051346454,0.0542304051346454,0.0163640312245859,-4.11266957079007,1.26548265297013,-0.0787061075624222
2009-01-21,0.0422855191033458,-0.0422855191033458,0.019767333369769,-3.92372453355926,1.64530667388159,-0.0782929521421471
2009-01-22,-0.0155878528911941,0.0155878528911941,0.0220572500116094,-3.81411393241929,1.8656497951918,-0.0778797967218719
2009-01-23,0.00434118102216985,-0.00434118102216985,0.022240187140883,-3.80585439502711,1.8822534104502,-0.0774666413015967
2009-01-26,0.00683453240460619,-0.00683453240460619,0.0221759232004144,-3.80874811916542,1.8764363434675,-0.0770534858813215
2009-01-27,0.0101068507670368,-0.0101068507670368,0.0221767959289168,-3.80870876516324,1.87651545427964,-0.0766403304610463
2009-01-28,0.0332742997817776,-0.0332742997817776,0.0222665694783923,-3.80466885186003,1.88463663140844,-0.0762271750407711
2009-01-29,-0.0330372456752945,0.0330372456752945,0.0234725818918444,-3.75192226699563,1.99066968867297,-0.075814019620496
2009-01-30,-0.0205533165204717,0.0205533165204717,0.0245628704777795,-3.70651930640159,2.08194033174918,-0.0754008642002208
2009-02-02,-0.00302304402400999,0.00302304402400999,0.0242207952089984,-3.7205437086547,2.05374798050923,-0.0749877087799456
2009-02-03,0.013949545076029,-0.013949545076029,0.0238851439100936,-3.73449860703408,2.02569534842348,-0.0745745533596704
2009-02-04,-0.00490844514255873,0.00490844514255873,0.022997612139674,-3.77236488845683,1.94957520535041,-0.0741613979393952
2009-02-05,0.0147713927795747,-0.0147713927795747,0.0229812817733014,-3.77307523034066,1.9481472508802,-0.0737482425191201
2009-02-06,0.0280986420557108,-0.0280986420557108,0.0232563737756005,-3.76117604363248,1.97206741839197,-0.0733350870988449
2009-02-09,0.00137834820987059,-0.00137834820987059,0.0235332268570405,-3.74934194764965,1.99585673821707,-0.0729219316785697
2009-02-10,-0.0468915597122708,0.0468915597122708,0.0235059133490155,-3.75050325761301,1.99352223170516,-0.0725087762582945
2009-02-11,0.00587873863446653,-0.00587873863446653,0.0251434692371094,-3.68315708863786,2.12890389119736,-0.0720956208380193
2009-02-12,0.000717087239620717,-0.000717087239620717,0.024742363955385,-3.69923836462685,2.09657673935975,-0.0716824654177441
2009-02-13,-0.0108160496121048,0.0108160496121048,0.0247351703816125,-3.69952914604592,2.09599220022913,-0.071269309997469
2009-02-17,-0.0437164349712988,0.0437164349712988,0.0238665282366438,-3.73527829384109,2.02412799432711,-0.0708561545771938
2009-02-18,-0.00240104580324019,0.00240104580324019,0.0256221246170642,-3.66429905788537,2.16681297402833,-0.0704429991569186
2009-02-19,-0.0108139090781467,0.0108139090781467,0.025503461151999,-3.6689411045775,2.15748136698693,-0.0700298437366434
2009-02-20,-0.00976836092293798,0.00976836092293798,0.0228022031203087,-3.78089811960622,1.93242140118582,-0.0696166883163682
2009-02-23,-0.0364349096198233,0.0364349096198233,0.0205278491354394,-3.88597282034477,1.72119650787553,-0.069203532896093
2009-02-24,0.0372094184734224,-0.0372094184734224,0.0215969229349678,-3.83520443115439,1.82325292597522,-0.0687903774758179
2009-02-25,-0.00790392114105476,0.00790392114105476,0.0234150137409087,-3.75437784950467,1.98573338954636,-0.0683772220555427
2009-02-26,-0.0163948640255489,0.0163948640255489,0.0233154605990859,-3.758638593434,1.977168290854,-0.0679640666352675
2009-02-27,-0.0226019790047634,0.0226019790047634,0.0232283960729029,-3.76237978008926,1.96964762463695,-0.0675509112149923
2009-03-02,-0.0460893066749626,0.0460893066749626,0.0217409977172414,-3.82855550518475,1.83661883297941,-0.0671377557947171
2009-03-03,-0.00753469858677303,0.00753469858677303,0.0226607110701011,-3.78712264390546,1.91990864148464,-0.066724600374442
2009-03-04,0.0234144480402505,-0.0234144480402505,0.0224944263031165,-3.79448772032088,1.90510310343281,-0.0663114449541668
2009-03-05,-0.0417056302633676,0.0417056302633676,0.0235021537865317,-3.75066321154096,1.99320068664123,-0.0658982895338916
2009-03-06,0.00174270717615288,-0.00174270717615288,0.0241843734712645,-3.72204857871715,2.05072283729062,-0.0654851341136164
2009-03-09,-0.0118224502878683,0.0118224502878683,0.02428888208595,-3.71773656066036,2.0593910090541,-0.0650719786933412
2009-03-10,0.0579003587095013,-0.0579003587095013,0.023670680484393,-3.74351810705694,2.00756402930813,-0.064658823273066
2009-03-11,0.0064914501052229,-0.0064914501052229,0.0267777939893559,-3.62018231741625,2.25549801175187,-0.0642456678527909
2009-03-12,0.038616436947057,-0.038616436947057,0.0268987849014881,-3.61567416434298,2.26456046108777,-0.0638325124325157
2009-03-13,0.00778480111163482,-0.00778480111163482,0.0272887624470624,-3.60128029351066,2.29349553118085,-0.0634193570122405
2009-03-16,-0.00302725738218346,0.00302725738218346,0.0273284051004199,-3.59982863784636,2.29641370092732,-0.0630062015919653
2009-03-17,0.0301237573460416,-0.0301237573460416,0.0273049912284353,-3.60068576462197,2.29469067425716,-0.0625930461716901
2009-03-18,0.0221376341863548,-0.0221376341863548,0.0282873599444953,-3.5653402191794,2.36574354438312,-0.062179890751415
2009-03-19,-0.0124635067860481,0.0124635067860481,0.027141291158934,-3.60669905168587,2.28260255114485,-0.0617667353311398
2009-03-20,-0.0215238020132196,0.0215238020132196,0.0272821342517314,-3.60152321403294,2.29300720372391,-0.0613535799108646
2009-03-23,0.0693668114370087,-0.0693668114370087,0.0275916707120645,-3.59024133760029,2.31568643220683,-0.0609404244905894
2009-03-24,-0.0198998696324821,0.0198998696324821,0.0314113342539788,-3.46058648769707,2.57632321390096,-0.0605272690703142
2009-03-25,0.0104903203834779,-0.0104903203834779,0.0305638366888312,-3.48793777646357,2.52134068232109,-0.060114113650039
2009-03-26,0.0201761273492691,-0.0201761273492691,0.0296544841878142,-3.51814192761058,2.46062322551454,-0.0597009582297639
2009-03-27,-0.0182133360534422,0.0182133360534422,0.0297843246231997,-3.51377304322321,2.46940571199435,-0.0592878028094887
2009-03-30,-0.0351660483281071,0.0351660483281071,0.0298493290007954,-3.51159291843151,2.47378827623952,-0.0588746473892135
2009-03-31,0.00922254418050983,-0.00922254418050983,0.0305267781996618,-3.48915100680289,2.51890180362639,-0.0584614919689383
2009-04-01,0.0191816079775053,-0.0191816079775053,0.0283547833366669,-3.56295953864332,2.37052927290489,-0.0580483365486631
2009-04-02,0.0288178539697244,-0.0288178539697244,0.0283162241029806,-3.56432034874282,2.36779372413755,-0.0576351811283879
2009-04-03,0.00989941842044217,-0.00989941842044217,0.0284941806218137,-3.55805540126518,2.38038774394688,-0.0572220257081128
2009-04-06,-0.00786371472886582,0.00786371472886582,0.0261653645830098,-3.64331870525887,2.20898842362748,-0.0568088702878376
2009-04-07,-0.023601724028266,0.023601724028266,0.0263997259481276,-3.63440164963649,2.22691380537248,-0.0563957148675624
2009-04-08,0.0107199099912405,-0.0107199099912405,0.0269946278151334,-3.6121174025848,2.2717103898301,-0.0559825594472872
2009-04-09,0.0389738044029642,-0.0389738044029642,0.0245738070969547,-3.7060741554514,2.08283518999098,-0.055569404027012
2009-04-13,0.000232887609849186,-0.000232887609849186,0.025560702582033,-3.6666991622906,2.16198819895532,-0.0551562486067368
2009-04-14,-0.0173936277338456,0.0173936277338456,0.0246382032507505,-3.70345706299385,2.0880961621493,-0.0547430931864617
